File,Matched_Entities,Matched_Entities_Count
data/part1/LeeBontecou_Sculptors_en.txt,"['american', 'American', 'Lee Bontecou', 'BONTECOU', 'Bontecou', 'bontecou']",6
data/part1/LeeGiles_ComputerScientists_en.txt,"['Clyde Lee Giles', 'American']",2
data/part1/LennartAugustsson_ComputerScientists_en.txt,"['augustsson', 'Lennart Augustsson', 'Swedish', 'Augustsson']",4
data/part1/LenoreBlum_ComputerScientists_en.txt,"['Epstein', 'Carol Blum', '2019', 'American']",4
data/part1/LeonBattistaAlberti_Sculptors_en.txt,"['1472', 'Italian', 'Leon Battista Alberti', 'alberti', 'italian', 'Alberti']",6
data/part1/LeonardAdleman_ComputerScientists_en.txt,"['Leonard Adleman', 'American']",2
data/part1/LeonardBaskin_Sculptors_en.txt,"['america', 'american', 'America', 'American', 'baskin', 'BASKIN', 'Baskin', 'Leonard Baskin']",8
data/part1/LeonardKleinrock_ComputerScientists_en.txt,"['Leonard Kleinrock', 'kleinrock', 'Kleinrock', 'American']",4
data/part1/LeonardoBistolfi_Sculptors_en.txt,"['Italian', 'italian', 'Leonardo Bistolfi']",3
data/part1/LeonardoChiariglione_ComputerScientists_en.txt,"['2020', 'Leonardo Chiariglione', 'İtaly', 'Italian', 'italian']",5
data/part1/LeonidLevin_ComputerScientists_en.txt,"['Levin', 'Russian', 'Leonid Anatolievich Levin', 'Soviet', 'levin']",5
data/part1/LesHatton_ComputerScientists_en.txt,"['4', 'Les Hatton', 'British']",3
data/part1/LeslieLamport_ComputerScientists_en.txt,"['lamport', 'Leslie B. Lamport', 'Lamport', 'American']",4
data/part1/LisaAnthony_ComputerScientists_en.txt,['Lisa Anthony'],1
data/part1/LisaGelobter_ComputerScientists_en.txt,"['Lisa Gelobter', '1971', 'Gelobter']",3
data/part1/LoekBos_Sculptors_en.txt,['Loek Bos'],1
data/part1/LorenzoBartolini_Sculptors_en.txt,"['italian', 'Lorenzo Bartolini', 'Italian']",3
data/part1/Louis-AlbertCarvin_Sculptors_en.txt,"['Louis-Albert Carvin', 'French']",2
data/part1/Louis-ErnestBarrias_Sculptors_en.txt,"['Louis-Ernest Barrias', 'French']",2
data/part1/LouisAmateis_Sculptors_en.txt,"['Amateis', 'american', 'Louis Amateis', 'amateis']",4
data/part1/LouisHodes_ComputerScientists_en.txt,"['Louis Hodes', 'American']",2
data/part1/LouiseAbbéma_Sculptors_en.txt,"['Louise Abbéma', 'the Belle Époque', 'French']",3
data/part1/LouiseBourgeois_Sculptors_en.txt,"['bourgeois', 'Bourgeois', 'Louise Joséphine Bourgeois', 'French', 'BOURGEOIS']",5
data/part1/LucaCardelli_ComputerScientists_en.txt,"['#', 'Italian', 'Andrea Cardelli', 'italian', 'Cardelli', 'cardelli']",6
data/part1/LuciendenArend_Sculptors_en.txt,[],0
data/part1/LudovicoCardi_Sculptors_en.txt,"['Lodovico Cardi', 'Rome', 'lodovico cardi', 'Italian', 'italian', 'cigoli', 'Cigoli']",7
data/part1/LuigiDadda_ComputerScientists_en.txt,"['Dadda', '11', 'İtaly', 'Italian', 'dadda', 'italian', 'Luigi Dadda', '2012', '2016']",9
data/part1/LuisvonAhn_ComputerScientists_en.txt,"['Guatemalan', 'guatemalan', 'Luis von Ahn']",3
data/part1/LujoBezeredi_Sculptors_en.txt,"['Hungarian', '1898', 'Bezeredi', 'Bezerédi Lajos', 'Bezeredy', 'Lujo Bezeredi']",6
data/part1/LygiaClark_Sculptors_en.txt,"['Clark', 'clark', 'Brazilian', 'Lygia Clark', 'CLARK', 'brazilian', 'Lygia Pimentel Lins']",7
data/part1/LyndaBenglis_Sculptors_en.txt,"['american', 'Lynda Benglis', 'American']",3
data/part1/LászlóBeszédes_Sculptors_en.txt,"['1874', 'Hungarian', 'Beszédes', 'László Beszédes', '1922']",5
data/part1/LíaBermúdez_Sculptors_en.txt,"['Venezuelan', 'venezuela', 'Bermúdez', 'Lía Bermúdez', 'Venezuela', '91']",6
data/part1/MaarjaKruusmaa_ComputerScientists_en.txt,"['Maarja Sink', 'Estonian', 'Kruusmaa']",3
data/part1/MachadodeCastro_Sculptors_en.txt,"['Joaquim Machado De Castro', 'portugal', 'Joaquim machado de castro', 'Portugal', 'Joaquim Machado de Castro']",5
data/part1/MadeleineBoschan_Sculptors_en.txt,"['German', '1979', 'german', 'Madeleine Boschan']",4
data/part1/MagdalenaAbakanowicz_Sculptors_en.txt,"['Magdalena Abakanowicz', 'Polish', '1960', 'abakanowicz', 'one', 'Abakanowicz', 'ABAKANOWICZ']",7
data/part1/MahmoudSamirFayed_ComputerScientists_en.txt,"['Mahmoud Samir Fayed', 'PWCT']",2
data/part1/ManasieAkpaliapik_Sculptors_en.txt,"['Canadian', 'canadian', 'akpaliapik', '1955', 'Manasie Akpaliapik', 'Akpaliapik']",6
data/part1/ManfrediBeninati_Sculptors_en.txt,"['1970', 'italian', 'Manfredi Beninati', 'Italian']",4
data/part1/ManindraAgrawal_ComputerScientists_en.txt,"['Manindra Agrawal', '2003', 'India']",3
data/part1/MannyMLehman_ComputerScientists_en.txt,['Lehman'],1
data/part1/ManolisKellis_ComputerScientists_en.txt,"['Manolis Kellis', '1977', '29', 'kellis', 'Kellis', 'Greek', 'Μανώλης Καμβυσέλλης']",7
data/part1/ManuelBlum_ComputerScientists_en.txt,"['Venezuelan', 'Manuel Blum']",2
data/part1/ManuelCarbonell_Sculptors_en.txt,"['Carbonell', 'cuban', 'Manuel Carbonell', 'cuba', 'Cuba', 'carbonell']",6
data/part1/MarcoDorigo_ComputerScientists_en.txt,"['İtaly', 'Marco Dorigo', '2003']",3
data/part1/MarekKarpinski_ComputerScientists_en.txt,"['mathematician', 'Marek Karpinski']",2
data/part1/MargaretBoozer_Sculptors_en.txt,"['Margaret A Boozer', '1966', 'American']",3
data/part1/MargaretBurnett_ComputerScientists_en.txt,"['Margaret Burnett', 'Margaret M. Burnett', 'us', '1949']",4
data/part1/MargaretHamilton(softwareengineer)_ComputerScientists_en.txt,"['Heafield', 'Margaret Elaine Hamilton', 'American', 'NASA', 'hamilton', 'Hamilton']",6
data/part1/MargueriteLouisBlasingame_Sculptors_en.txt,"['Marguerite Louis', '1947', 'American', '1906', 'Blasingame']",5
data/part1/MariAndriessen_Sculptors_en.txt,"['Andriessen', 'Dutch', 'Mari Silvester Andriessen', 'andriessen']",4
data/part1/MarianneCsaky_Sculptors_en.txt,"['Csáky', '1959', 'Hungarian', 'Marianne Csaky']",4
data/part1/Marie-AnneCollot_Sculptors_en.txt,"['1748', 'Marie-Anne Collot', 'French']",3
data/part1/MarieBashkirtseff_Sculptors_en.txt,"['Maria Konstantinovna Bashkirtseva', 'Marie Bashkirtseff', 'Ukrainian', 'Paris']",4
data/part1/MarieCazin_Sculptors_en.txt,"['French', 'Marie Clarisse Marguerite Guillet', 'Marie Cazin']",3
data/part1/MarinusBoezem_Sculptors_en.txt,"['BOEZEM', 'Boezem', 'van den', 'Dutch', 'boezem']",5
data/part1/MarkAntokolski_Sculptors_en.txt,"['Mark Matveyevich Antokolsky', 'Russian']",2
data/part1/MarkBoyle(artist)_Sculptors_en.txt,"['Scottish', 'Mark Boyle']",2
data/part1/MarkBulwinkle_Sculptors_en.txt,"['american', 'Bulwinkle', 'American', '1946', 'Mark Bulwinkle']",5
data/part1/MarshallKirkMcKusick_ComputerScientists_en.txt,"['Marshall Kirk McKusick', 'McKusick']",2
data/part1/MartaColvin_Sculptors_en.txt,['Marta Colvin Andrade'],1
data/part1/MartinCampbell-Kelly_ComputerScientists_en.txt,[],0
data/part1/MartinCharlesGolumbic_ComputerScientists_en.txt,"['1948', 'Martin Charles Golumbic']",2
data/part1/MartinFowler(softwareengineer)_ComputerScientists_en.txt,"['British', 'Martin Fowler']",2
data/part1/MartinHellman_ComputerScientists_en.txt,"['american', 'Hellman', 'American', 'Martin Edward Hellman', 'hellman', '2002']",6
data/part1/MaryAudsley_Sculptors_en.txt,['British'],1
data/part1/MaryCallery_Sculptors_en.txt,"['america', 'american', 'America', 'American', 'mary callery', 'Mary Callery']",6
data/part1/MaryJaneIrwin_ComputerScientists_en.txt,"['Irwin', 'Mary Jane Irwin']",2
data/part1/MarySymeBoyd_Sculptors_en.txt,"['Scottish', 'Mary Syme Boyd']",2
data/part1/MarysoleWörnerBaz_Sculptors_en.txt,"['Marysole Wörner Baz', 'mexican', 'Mexican']",3
data/part1/MathaiJoseph_ComputerScientists_en.txt,['Mathai Joseph'],1
data/part1/MatthewDillon_ComputerScientists_en.txt,"['BSD', 'Matthew Dillon', '1966', 'DragonFly']",4
data/part1/MauriceAscalon_Sculptors_en.txt,"['אשקלון', 'israeli', '1913–2003', 'Israeli', 'Maurice Ascalon']",5
data/part1/MaxLevchin_ComputerScientists_en.txt,"['PayPal', 'HVF', 'Levchin', 'levchin']",4
data/part1/MegCranston_Sculptors_en.txt,"['american', '1960', 'Meg Cranston', 'American']",4
data/part1/MichaelBolus_Sculptors_en.txt,"['bolus', '1958', 'Bolus', 'BOLUS']",4
data/part1/MichaelBoroniec_Sculptors_en.txt,"['1983', 'Michael Boroniec', 'american', 'American']",4
data/part1/MichaelButler(computerscientist)_ComputerScientists_en.txt,['Michael J. Butler'],1
data/part1/MichaelDanArcher_Sculptors_en.txt,"['1955', 'britain']",2
data/part1/MichaelDertouzos_ComputerScientists_en.txt,"['Michael Leonidas Dertouzos', 'dertouzos', 'Greek', 'Dertouzos', 'MIT', 'Μιχαήλ Λεωνίδας Δερτούζος']",6
data/part1/MichaelE.Caspersen_ComputerScientists_en.txt,"['1960', 'Michael Edelgaard Caspersen', 'Michael']",3
data/part1/MichaelGarey_ComputerScientists_en.txt,"['1995', 'Michael Randolph Garey', 'garey', 'Garey']",4
data/part1/MichaelGuy_ComputerScientists_en.txt,['British'],1
data/part1/MichaelI.Jordan_ComputerScientists_en.txt,"['Michael Irwin Jordan', 'american', 'JORDAN', 'American', '2010', 'Michael Irwin JORDAN', 'jordan', 'Jordan']",8
data/part1/MichaelKölling_ComputerScientists_en.txt,"['German', 'Greenfoot', 'Michael Kölling']",3
data/part1/MichelangeloBuonarroti_Sculptors_en.txt,"['Italian', 'Michelangelo', 'italian', 'Lodovico Buonarroti Simoni', 'michelangelo']",5
data/part1/MiguelBerrocal_Sculptors_en.txt,"['berrocal', 'spain', '2006', 'Spanish', 'Miguel Ortiz Berrocal', 'BERROCAL', 'Berrocal']",7
data/part1/MikhailBotvinnik_ComputerScientists_en.txt,"['Botvinnik', 'BOTVINNIK', 'Mikhail Moiseyevich Botvinnik', 'soviet', 'Soviet', 'botvinnik']",6
data/part1/MikhailShemyakin_Sculptors_en.txt,"['Шемякин', 'Russian', 'Mihail Mikhailovich Chemiakin', 'Shemyakin', 'SHEMYAKIN']",5
data/part1/MiklósBorsos_Sculptors_en.txt,"['Miklós Borsos', 'Hungarian']",2
data/part1/MiritCohen_Sculptors_en.txt,"['Mirit Cohen', 'Israeli', '1990', 'cohen', 'Cohen']",5
data/part1/MonicaS.Lam_ComputerScientists_en.txt,"['Monica Sin-Ling Lam', 'american', 'American']",3
data/part1/MortimerBrown_Sculptors_en.txt,"['English', 'John Brown']",2
data/part1/NadiaMagnenatThalmann_ComputerScientists_en.txt,['Nadia Magnenat Thalmann'],1
data/part1/NancyCarline_Sculptors_en.txt,"['Carline', 'carline', 'CARLINE', 'Nancy Mona Carline', 'higgins', 'Higgins']",6
data/part1/NancyLynch_ComputerScientists_en.txt,['Nancy Ann Lynch'],1
data/part1/NarendraKarmarkar_ComputerScientists_en.txt,"['Karmarkar', 'indian', 'Indian', 'Narendra Krishna Karmarkar', 'karmarkar']",5
data/part1/NealeAndrew_Sculptors_en.txt,"['1958', 'English', 'Andrew']",3
data/part1/NeerajKayal_ComputerScientists_en.txt,"['India', 'indian', 'Neeraj Kayal', 'Indian', 'india']",5
data/part1/NeilDaswani_ComputerScientists_en.txt,"['Neil Daswani', 'Daswani']",2
data/part1/NeilJ.Gunther_ComputerScientists_en.txt,"['Neil Gunther', 'Gunther', 'gunther']",3
data/part1/NeilLawsonBaker_Sculptors_en.txt,"['Neil Lawson Baker', 'British']",2
data/part1/NelloCristianini_ComputerScientists_en.txt,"['1968', 'Nello Cristianini']",2
data/part1/NelsN.Alling_Sculptors_en.txt,"['Nels N. Alling', 'Perth Amboy', 'New Jersey', 'Danish-American']",4
data/part1/NessaCohen_Sculptors_en.txt,"['Helen Nessa Cohen', 'american', 'Nessa Cohen', 'American']",4
data/part1/NiclasCastello_Sculptors_en.txt,"['1978', 'German', 'Niclas Castello']",3
data/part1/NicoHabermann_ComputerScientists_en.txt,"['habermann', 'Habermann', 'Nico Habermann', 'Arie Nicolaas', 'Dutch']",5
data/part1/Nicolas-SébastienAdam_Sculptors_en.txt,"['French', 'Nicolas-Sébastien Adam']",2
data/part1/NicolasCoustou_Sculptors_en.txt,['Nicolas Coustou'],1
data/part1/NinaBaanders-Kessler_Sculptors_en.txt,"['28', 'Nina Baanders-Kessler', 'Dutch']",3
data/part1/NirAlon_Sculptors_en.txt,"['israeli', 'Nir Alon', 'alon', 'Israeli', 'israel', 'Israel', 'Alon']",7
data/part1/NorahAnsell_Sculptors_en.txt,"['Norah Marjorie Ansell', 'British']",2
data/part1/NormanCarlberg_Sculptors_en.txt,"['american', 'American']",2
data/part1/OdedGoldreich_ComputerScientists_en.txt,"['1957', 'Oded Goldreich', 'Israel', 'israel', 'גולדרייך']",5
data/part1/OlaCohn_Sculptors_en.txt,"['Australian', 'ola Cohn', 'Ola Cohn', 'Carola Cohn', 'australian']",5
data/part1/Ole-JohanDahl_ComputerScientists_en.txt,"['Ole-Johan Dahl', 'Norwegian']",2
data/part1/OrenEtzioni_ComputerScientists_en.txt,"['American', 'etzioni', 'Oren Etzioni', 'Etzioni', '1964']",5
data/part1/OrfeoBoselli_Sculptors_en.txt,"['Orfeo Boselli', 'italian', 'Italian']",3
data/part1/PablitaAbeyta_Sculptors_en.txt,"['Ta-Nez-Bah', 'United States', 'Navajo', 'Abeyta', 'Pablita Abeyta', 'navajo', '2000']",7
data/part1/PamelaAscherson_Sculptors_en.txt,"['Pamela Ascherson', 'British', 'Pamela Rachet']",3
data/part1/PatriciaD.Lopez_ComputerScientists_en.txt,"['Patricia Diane', 'American']",2
data/part1/PatrickCousot_ComputerScientists_en.txt,"['cousot', 'france', 'Patrick Cousot', 'Cousot', 'French']",5
data/part1/PaulDourish_ComputerScientists_en.txt,"['Paul Dourish', 'us', 'Dourish', '19', '1966']",5
data/part1/PaulDuBois_Sculptors_en.txt,"['Paul Du Bois', 'Belgian', 'Du Bois', '1859–1938']",4
data/part1/PaulGraham(computerprogrammer)_ComputerScientists_en.txt,"['graham', 'Graham', 'Paul Graham']",3
data/part1/PaulHudak_ComputerScientists_en.txt,"['Paul Raymond Hudak', 'American']",2
data/part1/PaulJustinCompton_ComputerScientists_en.txt,['Paul Compton'],1
data/part1/PaulineAitken_Sculptors_en.txt,['Pauline Aitken'],1
data/part1/PerAbramsen_Sculptors_en.txt,['Dutch'],1
data/part1/PerBrinchHansen_ComputerScientists_en.txt,['Per Brinch Hansen'],1
data/part1/PercivalBall_Sculptors_en.txt,"['percival', '1900', 'Ball', 'Percival', 'ball', '1888', '24', 'Percival Ball']",8
data/part1/PetahCoyne_Sculptors_en.txt,"['american', 'American', 'COYNE', 'Coyne', 'coyne', 'Petah Coyne', '1953']",7
data/part1/PeterAgostini_Sculptors_en.txt,"['american', 'Peter Agostini', 'American']",3
data/part1/PeterBernus_ComputerScientists_en.txt,"['Peter Bernus', 'Hungarian', 'Australian', 'Australia', 'australia', '1949', 'australian']",7
data/part1/PeterBlume_Sculptors_en.txt,"['american', 'Peter Blume', 'American']",3
data/part1/PeterBrandes_Sculptors_en.txt,"['Peter Brandes', 'Danish', 'Brandes', 'brandes']",4
data/part1/PeterChen_ComputerScientists_en.txt,"['Peter Pin-Shan Chen', 'Peter pin-shan chen']",2
data/part1/PeterEades_ComputerScientists_en.txt,['Eades'],1
data/part1/PeterJ.Denning_ComputerScientists_en.txt,"['Peter James Denning', 'American']",2
data/part1/PeterLandin_ComputerScientists_en.txt,"['Peter John Landin', 'British']",2
data/part1/PeterT.Kirstein_ComputerScientists_en.txt,"['Kirstein', 'British', 'Peter Thomas Kirstein']",3
data/part1/PhilipDonEstridge_ComputerScientists_en.txt,"['IBM', 'Philip Donald Estridge', 'Don Estridge']",3
data/part1/PhilipEmeagwali_ComputerScientists_en.txt,"['Nigeria', '23', 'Philip Emeagwali', 'nigeria']",4
data/part1/PhilippMatthäusHahn_ComputerScientists_en.txt,"['German', 'Philipp Matthäus Hahn']",2
data/part1/PhyllisBone_Sculptors_en.txt,[],0
data/part1/PierJacopoAlariBonacolsi_Sculptors_en.txt,"['antico', 'Antico', 'Italian', 'Antique', 'italian', 'Pier Jacopo', ""L'Antico""]",7
data/part1/PierreCartellier_Sculptors_en.txt,"['Pierre Cartellier', 'French']",2
data/part1/PingFu_ComputerScientists_en.txt,"['1958', 'Chinese', 'Fu']",3
data/part1/PinoCaballeroGil_ComputerScientists_en.txt,"['Pino Caballero Gil', 'Spanish']",2
data/part1/Poul-HenningKamp_ComputerScientists_en.txt,['Danish'],1
data/part1/RachelAra_Sculptors_en.txt,"['Rachel Ara', 'British', '1965']",3
data/part1/RalphGriswold_ComputerScientists_en.txt,"['Ralph Griswold', 'ca', 'CA', 'griswold', 'Griswold', 'Ralph E. Griswold']",6
data/part1/RamanathanV.Guha_ComputerScientists_en.txt,"['1965', 'rdf', 'Ramanathan V. Guha']",3
data/part1/RameshJain_ComputerScientists_en.txt,['Chandra Jain'],1
data/part1/RaphaelFinkel_ComputerScientists_en.txt,"['1951', 'Raphael Finkel', 'American']",3
data/part1/RasmusLerdorf_ComputerScientists_en.txt,"['Rasmus Lerdorf', 'PHP', '22', 'php']",4
data/part1/RedietAbebe_ComputerScientists_en.txt,"['Ethiopian', 'Abebe', 'ረድኤት']",3
data/part1/ReginaldE.Beauchamp_Sculptors_en.txt,"['american', 'beauchamp', 'American', 'Reginald E. Beauchamp', 'Beauchamp']",5
data/part1/RembrandtBugatti_Sculptors_en.txt,"['Rembrandt Bugatti', 'italian', 'Italian']",3
data/part1/RenePaulChambellan_Sculptors_en.txt,"['american', 'Rene Paul Chambellan']",2
data/part1/RenédeBoer_Sculptors_en.txt,"['René de Boer', 'Dutch']",2
data/part1/RichardDeMillo_ComputerScientists_en.txt,"['Richard Allan DeMillo', 'American']",2
data/part1/RichardE.Ladner_ComputerScientists_en.txt,"['Richard Emil Ladner', 'American']",2
data/part1/RichardHamming_ComputerScientists_en.txt,"['hamming', 'Richard Wesley', 'Hamming', 'American']",4
data/part1/RichardJ.Lipton_ComputerScientists_en.txt,"['Richard Jay Lipton', 'American']",2
data/part1/RichardKarp_ComputerScientists_en.txt,"['1992', 'American', 'Richard Manning Karp', 'Karp', 'karp']",5
data/part1/RichardP.Gabriel_ComputerScientists_en.txt,"['American', 'Richard P. Gabriel', '1949']",3
data/part1/RichardW.Conway_ComputerScientists_en.txt,"['american', 'American', 'Cornell', 'Conway', 'Richard Walter Conway']",5
data/part1/RichmondBarthé_Sculptors_en.txt,"['Richmond Barthé', 'James Richmond Barthé', 'Barthé']",3
data/part1/RobertBain(artist)_Sculptors_en.txt,"['South Africa', 'Robert Bain', '1911–1973']",3
data/part1/RobertBeall_Sculptors_en.txt,"['Robert Beall', 'English']",2
data/part1/RobertBery_Sculptors_en.txt,"['Robert Bery', 'Bery', 'bery']",3
data/part1/RobertBryden_Sculptors_en.txt,"['bryden', 'Bryden', 'Robert Bryden']",3
data/part1/RobertC.Martin_ComputerScientists_en.txt,"['Martin', 'American', 'bob', 'Bob', 'Robert Cecil Martin', 'martin']",6
data/part1/RobertCailliau_ComputerScientists_en.txt,"['WWW', 'the World Wide Web', 'Belgian', 'Robert Cailliau']",4
data/part1/RobertCombas_Sculptors_en.txt,"['Robert combas', 'COMBAS', 'Combas', 'French', 'Robert Combas', 'combas']",6
data/part1/RobertDewar_ComputerScientists_en.txt,"['Robert Berriedale Keith Dewar', 'American']",2
data/part1/RobertE.Kahn_ComputerScientists_en.txt,"['Robert Elliot Kahn', 'kahn', 'Kahn', 'American']",4
data/part1/RobertFrance_ComputerScientists_en.txt,"['American', 'Jamaica', 'Robert Bertrand', 'france', 'Robert France', 'France', '2015', 'Robert B. France']",8
data/part1/RobertGriesemer_ComputerScientists_en.txt,"['1964', 'Robert Griesemer']",2
data/part1/RobertKowalski_ComputerScientists_en.txt,['British'],1
data/part1/RobertL.Glass_ComputerScientists_en.txt,"['1932', 'American', 'Glass']",3
data/part1/RobertM.Graham(computerscientist)_ComputerScientists_en.txt,"['1929', 'Robert M. Graham', 'us']",3
data/part1/RobertS.Boyer_ComputerScientists_en.txt,"['Boyer', 'Robert Stephen Boyer', 'American']",3
data/part1/RobertW.Floyd_ComputerScientists_en.txt,"['Floyd', 'floyd', 'Robert W Floyd']",3
data/part1/RobertoIerusalimschy_ComputerScientists_en.txt,"['Roberto', '21', 'Brazilian', 'Roberto Ierusalimschy', 'roberto']",5
data/part1/RobertofBeverley_Sculptors_en.txt,"['Robert of Beverley', '1285']",2
data/part1/RobinMilner_ComputerScientists_en.txt,"['Arthur John Robin Gorell Milner', 'British']",2
data/part1/RodBrooks_ComputerScientists_en.txt,"['Rodney Allen Brooks', 'ai', 'australian', 'Australian']",4
data/part1/RodBurstall_ComputerScientists_en.txt,"['1934', 'Rodney Martineau']",2
data/part1/RodCanion_ComputerScientists_en.txt,['American'],1
data/part1/RogerBracke_Sculptors_en.txt,['Roger Bracke'],1
data/part1/RogerHui_ComputerScientists_en.txt,['Roger Kwok Wah Hui'],1
data/part1/RolandCarlBackhouse_ComputerScientists_en.txt,"['British', 'Roland Carl Backhouse']",2
data/part1/RonaldBladen_Sculptors_en.txt,"['BLADEN', 'American', 'bladen', 'Bladen', 'Ronald Bladen']",5
data/part1/RosaBonheur_Sculptors_en.txt,"['1855', 'Bonheur', 'bonheur', 'Marie-Rosalie Bonheur', 'BONHEUR', '1848', 'French', 'Rosa Bonheur']",8
data/part1/RosemaryCandlin_ComputerScientists_en.txt,"['Rosemary Candlin', '1927']",2
data/part1/RudolfBayer_ComputerScientists_en.txt,"['German', 'Rudolf Bayer', 'Bayer']",3
data/part1/RuthAsawa_Sculptors_en.txt,"['american', 'ten', 'American', 'Japanese', 'asawa', 'Asawa', '1926', 'Ruth Aiko Asawa']",8
data/part1/RuthHuttonAncker_Sculptors_en.txt,"['american', 'American', '1901–1979', 'Ruth Hutton Ancker', 'Ruth Lapet Hutton']",5
data/part1/RyanDahl_ComputerScientists_en.txt,"['1981', 'Ryan Dahl', 'American']",3
data/part1/SallyFloyd_ComputerScientists_en.txt,"['american', 'ten', 'Sally Jean Floyd', 'American']",4
data/part1/SalouaRaoudaChoucair_Sculptors_en.txt,['Lebanese'],1
data/part1/SamirDas_ComputerScientists_en.txt,"['Indian', '54', 'Samir R. Das']",3
data/part1/SamsonAbramsky_ComputerScientists_en.txt,"['Abramsky', 'Samson Abramsky', 'abramsky']",3
data/part1/SamuelCashwan_Sculptors_en.txt,"['1900–1988', 'american', 'Samuel Adolph Cashwan', 'American']",4
data/part1/SandraHutchins_ComputerScientists_en.txt,"['Sandra Elaine Hutchins', 'Hutchins', '1946', 'American']",4
data/part1/SanjayGhemawat_ComputerScientists_en.txt,"['1966', 'Sanjay Ghemawat', 'Ghemawat']",3
data/part1/SanjeevArora_ComputerScientists_en.txt,['Sanjeev Arora'],1
data/part1/SarahFisherAmes_Sculptors_en.txt,"['Sarah Fisher Ames', 'american', 'American']",3
data/part1/SchahramDustdar_ComputerScientists_en.txt,"['Schahram Dustdar', 'Dustdar']",2
data/part1/ScottAaronson_ComputerScientists_en.txt,"['quantum', 'Scott Joel Aaronson', 'American']",3
data/part1/ScottBurton_Sculptors_en.txt,"['Scott Burton', 'american', 'American']",3
data/part1/ScottFahlman_ComputerScientists_en.txt,"['Fahlman', 'Scott Elliott Fahlman']",2
data/part1/SeanK.L.Browne_Sculptors_en.txt,"['Sean', '1953']",2
data/part1/SergeAbiteboul_ComputerScientists_en.txt,"['france', 'Serge Joseph Abiteboul', 'French', 'France']",4
data/part1/SergeyBrin_ComputerScientists_en.txt,"['Alphabet', 'Google', 'American', 'google', 'Sergey Mikhailovich Brin', 'brin', 'Brin', 'Alphabet Inc.', 'Сергей Михайлович Брин']",9
data/part1/SerhiiBrylov_Sculptors_en.txt,"['Ukrainian', 'Brylov Serhii Volodymyrovych']",2
data/part1/SeymourCray_ComputerScientists_en.txt,"['cray', 'Seymour Roger Cray', 'Seymour', 'Cray', 'seymour']",5
data/part1/SeymourGinsburg_ComputerScientists_en.txt,"['Ginsburg', 'American', '100', 'ginsburg', 'Seymour Ginsburg']",5
data/part1/ShafiGoldwasser_ComputerScientists_en.txt,['Shafrira Goldwasser'],1
data/part1/ShakuntalaAtre_ComputerScientists_en.txt,"['Indian', 'Shakuntala', '1940']",3
data/part1/SheilaGreibach_ComputerScientists_en.txt,"['Sheila Adele Greibach', 'American']",2
data/part1/ShelaghCluett_Sculptors_en.txt,"['2007', 'Cluett', 'cluett', 'Shelagh Cluett']",4
data/part1/SheliaGuberman_ComputerScientists_en.txt,['Shelia Guberman'],1
data/part1/ShimonEven_ComputerScientists_en.txt,"['Israeli', 'Shimon Even']",2
data/part1/SilvioApponyi_Sculptors_en.txt,"['South Australia', 'Silvio Apponyi', 'Australian']",3
data/part1/SilvioMicali_ComputerScientists_en.txt,"['Algorand', 'Silvio Micali', 'italian', 'Italian']",4
data/part1/SimeonieAmagoalik_Sculptors_en.txt,"['Simeonie Amagoalik', 'Canada']",2
data/part1/SimonColton_ComputerScientists_en.txt,"['Simon Colton', '1973']",2
data/part1/SimonMarlow_ComputerScientists_en.txt,"['British', 'Simon Marlow', 'marlow', 'Marlow']",4
data/part1/SiobanCoppinger_Sculptors_en.txt,"['1955', 'Sioban Coppinger', 'britain']",3
data/part1/SjaakBrinkkemper_ComputerScientists_en.txt,['Dutch'],1
data/part1/StellaRebeccaCrofts_Sculptors_en.txt,['Stella Rebecca Crofts'],1
data/part1/StephenAntonakos_Sculptors_en.txt,"['Stephen Antonakos', 'Στυλιανός Αντωνάκος', 'american', 'American']",4
data/part1/StephenC.Johnson_ComputerScientists_en.txt,"['Stephen Curtis Johnson', '1944']",2
data/part1/StephenColeKleene_ComputerScientists_en.txt,"['Kleene', 'Stephen Cole', 'American', 'kleene']",4
data/part1/StephenCook_ComputerScientists_en.txt,"['Canadian', 'Stephen Arthur Cook', 'American']",3
data/part1/StephenR.Bourne_ComputerScientists_en.txt,[],0
data/part1/SteveBrudniak_Sculptors_en.txt,"['Brudniak', 'american', 'Steve Brudniak', 'brudniak', 'American', '2024']",6
data/part1/SteveLawrence(computerscientist)_ComputerScientists_en.txt,"['Australian', 'Australia', '10', 'Lawrence', '50', 'Steve Lawrence']",6
data/part1/StevenM.Bellovin_ComputerScientists_en.txt,"['Bellovin', 'bellovin', 'Steven M. Bellovin']",3
data/part1/SueBlack(computerscientist)_ComputerScientists_en.txt,"['1962', 'British', 'Susan Elizabeth Black']",3
data/part1/SusanDumais_ComputerScientists_en.txt,"['american', 'Susan Dumais', 'American']",3
data/part1/SusanL.Graham_ComputerScientists_en.txt,"['graham', 'Graham', 'Susan Lois Graham', 'American']",4
data/part1/TedKaehler_ComputerScientists_en.txt,"['Ted Kaehler', '1950', 'American']",3
data/part1/TeodoziaBryzh_Sculptors_en.txt,"['Markivna Bryzh', '1997', 'Ukrainian']",3
data/part1/TerryA.Davis_ComputerScientists_en.txt,"['Davis', 'davis', 'Andrew Davis', 'Terry A. Davis', 'American', '2018', '1996', '2017']",8
